# dataset A: 21263 rows, 3365 chemical families. data/train.csv rows; family = tc_pipeline.chemical_families(data/unique_m.csv).
# fold_deterministic = GroupKFold(5) (no shuffle, published protocol); fold_seedS = GroupKFold(5, shuffle=True,
#   random_state=S); random_fold_seedS = KFold(5, shuffle=True, random_state=S). scikit-learn 1.7.2,
#   pandas 2.3.2, numpy 2.3.3. Generated by code/v2/make_splits.py.
# GroupKFold breaks size ties by the ORDER of the integer family codes (pandas.factorize order of first
#   appearance), so the fold assignment depends on the code order, not only on the family partition.
#   These indices, not just the procedure, are the reference. Read with pandas.read_csv(..., comment='#').
row_index,family_id,family_key,fold_deterministic,fold_seed0,fold_seed1,fold_seed2,fold_seed3,fold_seed4,random_fold_seed0,random_fold_seed1,random_fold_seed2,random_fold_seed3,random_fold_seed4
12693,1000,Nb|Se,0,2,1,4,0,2,3,4,0,1,3
12694,1144,Nb|Sn,4,4,1,2,2,3,1,4,3,3,0
12695,1268,P,4,0,0,0,4,3,4,1,2,4,3
12696,1948,P|Pd,3,0,3,0,0,3,0,2,2,1,1
12697,1948,P|Pd,3,0,3,0,0,3,0,2,0,2,1
12698,1268,P,4,0,0,0,4,3,1,1,0,2,4
12699,1949,P|Zr,1,1,4,4,4,0,1,1,2,1,4
12700,1949,P|Zr,1,1,4,4,4,0,3,0,3,1,0
12701,1860,Pd|S,1,3,0,3,2,1,3,4,4,1,2
12702,1883,Pt|V,1,4,4,4,3,0,3,0,4,4,4
12703,1911,Ru|V,1,3,0,4,2,4,0,3,0,1,3
12704,1950,Sb,3,0,1,0,4,4,3,2,0,4,0
12705,1911,Ru|V,1,3,0,4,2,4,1,3,0,2,3
12706,1132,Se|Ta,4,3,0,3,1,2,1,3,0,0,3
12707,1132,Se|Ta,4,3,0,3,1,2,3,3,4,0,3
12708,1951,Se,4,2,1,2,3,2,1,2,1,2,2
12709,1069,Si,3,2,2,0,0,2,1,1,4,2,4
12710,1149,Si|V,4,4,0,4,3,1,2,4,4,1,1
12711,1952,Sn|Tl,0,1,3,4,2,4,0,2,2,3,1
12712,1952,Sn|Tl,0,1,3,4,2,4,2,0,2,3,0
12713,971,Sn,0,0,4,3,0,1,2,3,1,1,1
12714,971,Sn,0,0,4,3,0,1,1,1,2,4,2
12715,971,Sn,0,0,4,3,0,1,0,1,2,2,4
12716,1267,Te,0,1,3,0,3,1,3,0,4,4,2
12717,1267,Te,0,1,3,0,3,1,4,1,1,2,0
12718,981,Tc,2,1,2,1,0,2,4,1,1,4,0
12719,1937,Ta|Zr,2,3,2,4,3,2,1,3,0,3,3
12720,1261,Sr,0,2,4,0,3,3,1,2,0,4,3
12721,1267,Te,0,1,3,0,3,1,1,0,2,1,2
12722,1783,N|Ti,2,1,1,3,2,1,2,0,1,1,3
12723,986,C|Y,2,2,0,0,3,2,4,0,4,0,2
12724,1015,B|Zr,0,0,1,2,2,2,3,1,3,0,4
12725,1729,La|Si,4,3,0,0,0,3,3,4,0,4,0
12726,1946,N|Re,4,3,0,0,0,0,1,1,3,4,4
12727,1782,N|Nb,3,3,1,0,4,1,0,2,3,2,0
12728,1050,C|Mo,0,2,0,1,2,4,1,0,2,3,0
12729,1114,C|Ta,0,0,1,1,4,2,4,3,3,4,1
12730,1115,C|Nb,3,2,2,3,0,1,0,4,0,3,4
12731,1429,B|Ta,3,4,3,4,4,1,3,3,1,2,3
12732,1427,B|Re,1,0,1,0,2,4,3,4,2,2,1
12733,1052,B|Mo,2,1,4,4,1,3,1,0,2,3,1
12734,998,Si|Ta,0,1,4,2,4,2,0,4,1,4,1
12735,1633,Ge|Mo,3,1,3,1,4,1,2,0,2,0,3
12736,1929,Si|W,3,2,1,2,4,0,1,2,2,1,3
12737,1779,Mo|Si,4,2,3,4,1,0,3,2,2,4,0
12738,1511,C|Ru,2,2,3,4,0,2,2,3,0,4,4
12739,1953,C|Fe,4,2,1,3,4,1,0,4,4,4,2
12740,1954,Co|Mo,4,4,3,4,1,0,0,2,3,1,1
12741,1050,C|Mo,0,2,0,1,2,4,3,0,1,1,3
12742,1638,Ge|Rh,0,3,4,1,2,1,4,1,2,2,1
12743,1138,Nb|S,4,1,0,4,4,4,0,4,0,2,0
12744,1732,La|S,4,1,0,1,0,4,3,4,4,0,0
12745,1000,Nb|Se,0,2,1,4,0,2,1,3,2,3,2
12746,1293,La|Se,3,1,2,0,0,2,4,2,0,3,4
12747,1869,Pd|Se,3,0,4,3,1,4,4,3,0,1,4
12748,1869,Pd|Se,3,0,4,3,1,4,1,3,2,3,2
12749,1893,Rh|Se,0,2,0,1,0,1,1,2,3,4,3
12750,1737,La|Te,3,0,2,1,0,1,4,1,0,2,3
12751,1737,La|Te,3,0,2,1,0,1,1,2,3,1,2
12752,1940,Te|Y,2,4,3,2,1,1,3,3,3,0,2
12753,1955,Pd|Se|Te,2,0,3,3,2,4,2,4,1,3,3
12754,1956,Nb|Se|Te,1,4,2,3,2,3,4,3,3,0,3
12755,1873,Pd|Te,3,3,1,2,3,2,1,3,3,4,2
12756,1873,Pd|Te,3,3,1,2,3,2,2,1,0,0,2
12757,1873,Pd|Te,3,3,1,2,3,2,1,3,0,2,2
12758,1873,Pd|Te,3,3,1,2,3,2,0,4,0,4,4
12759,1873,Pd|Te,3,3,1,2,3,2,2,3,1,3,0
12760,1873,Pd|Te,3,3,1,2,3,2,2,4,1,4,1
12761,1873,Pd|Te,3,3,1,2,3,2,1,2,3,4,4
12762,1873,Pd|Te,3,3,1,2,3,2,4,4,1,3,4
12763,1873,Pd|Te,3,3,1,2,3,2,4,1,3,3,1
12764,1383,As|Pd,2,3,4,0,3,3,4,0,3,3,0
12765,1957,As|Ni|Pd,2,2,1,4,2,3,2,3,0,4,4
12766,1957,As|Ni|Pd,2,2,1,4,2,3,1,4,4,1,1
12767,1957,As|Ni|Pd,2,2,1,4,2,3,4,3,0,1,0
12768,1593,Cu|Se|Te,2,1,1,3,2,4,1,1,0,3,1
12769,1272,Sn|Te,2,4,2,0,3,0,4,4,0,1,4
12770,1294,Ge|Te,0,3,1,0,3,2,2,1,2,3,4
12771,1294,Ge|Te,0,3,1,0,3,2,0,0,1,4,3
12772,1294,Ge|Te,0,3,1,0,3,2,4,1,2,0,4
12773,1681,In|Sb|Te,1,3,2,4,3,0,0,1,4,3,1
12774,1788,Nb|O,2,3,3,4,3,4,3,3,2,0,3
12775,1958,Mo|O,2,0,1,3,0,0,2,2,3,4,4
12776,1284,Ca|O|Sr|Ti,4,0,4,2,3,0,1,4,0,2,2
12777,1278,Ba|O|Sr|Ti,0,4,4,3,3,0,1,0,1,3,3
12778,930,O|Sr|Ti,0,2,3,0,2,1,1,1,0,3,1
12779,930,O|Sr|Ti,0,2,3,0,2,1,2,3,2,4,0
12780,1824,O|Tl|W,3,1,4,3,2,4,4,0,1,4,1
12781,1829,O|Rh|Ti,4,2,0,4,4,4,0,3,3,2,0
12782,1942,Tc|W,2,1,4,4,0,0,0,1,4,4,3
12783,1222,Mo|Re,3,1,3,3,1,1,0,1,2,3,2
12784,1226,Ir|Nb,1,2,1,0,3,1,1,2,1,0,4
12785,1226,Ir|Nb,1,2,1,0,3,1,4,1,4,1,1
12786,1346,Al|Nb,2,4,3,1,4,0,2,0,1,1,0
12787,1959,Ba|P|W,4,0,0,1,1,4,2,1,1,4,2
12788,1225,Nb|Rh,3,0,2,4,3,2,4,2,1,2,4
12789,1915,Ru|W,0,4,2,2,0,3,1,1,2,0,1
12790,1890,Re|W,2,3,4,2,0,3,3,1,3,4,2
12791,1890,Re|W,2,3,4,2,0,3,3,3,0,4,3
12792,1890,Re|W,2,3,4,2,0,3,4,3,3,1,1
12793,1891,Re|V,2,3,0,3,0,2,3,2,3,4,4
12794,1608,Fe|Re,3,4,0,4,3,2,2,4,4,2,4
12795,1787,Nb|Os,0,3,2,2,0,0,4,2,1,0,2
12796,1571,Cr|Ru,4,1,4,2,1,4,4,0,2,4,0
12797,1571,Cr|Ru,4,1,4,2,1,4,2,2,2,1,2
12798,1227,Rh|Ta,2,3,0,4,1,3,2,0,1,3,1
12799,1135,Cr|Re,1,3,0,3,3,4,4,3,2,0,0
12800,1790,Nb|Re,2,1,0,4,1,2,1,0,2,3,4
12801,1790,Nb|Re,2,1,0,4,1,2,4,2,4,4,3
12802,1145,Nb|Pt,4,2,1,1,2,3,4,4,2,3,2
12803,1145,Nb|Pt,4,2,1,1,2,3,3,4,4,3,2
12804,1228,Ir|Ta,1,2,1,2,1,4,2,1,3,2,2
12805,1886,Re|Ta,3,1,3,1,3,3,0,0,2,2,1
12806,1875,Pt|Ta,4,1,0,3,1,2,2,2,0,4,2
12807,1134,Ce|Ru,2,4,3,0,3,3,1,1,4,2,1
12808,1960,Ca|Ir,2,3,2,0,4,0,3,4,1,4,0
12809,1095,V|Zr,4,1,4,1,2,4,0,0,2,1,4
12810,1881,Pt|Y,1,2,0,1,4,0,3,4,1,2,1
12811,1819,Ni|V|Zr,4,1,1,1,2,4,2,3,3,0,0
12812,1961,Pt|Sr,4,2,2,3,0,4,0,2,3,4,0
12813,1708,Ir|Sc,2,0,1,0,2,2,4,2,3,4,3
12814,1694,Ir|Os|Y,4,0,4,2,4,4,0,2,1,4,0
12815,1962,Re|Sc,4,1,1,2,3,1,3,3,0,2,0
12816,1818,Nb|V|Zr,3,2,0,0,0,2,1,4,4,0,1
12817,1648,Hf|Re,3,1,2,3,0,2,3,1,3,3,2
12818,1233,Re|Zr,2,3,2,3,0,1,3,3,0,3,0
12819,1913,Ru|Sc,2,4,1,3,0,3,1,0,1,2,3
12820,1898,Re|Y,3,2,4,4,4,0,4,4,1,1,1
12821,1232,Ru|Zr,1,0,1,4,4,4,1,1,3,4,4
12822,1813,Nb|Tc,3,0,2,4,1,3,2,3,4,4,0
12823,1647,Hf|Mo,2,2,2,3,2,3,1,0,3,1,2
12824,1790,Nb|Re,2,1,0,4,1,2,4,1,3,3,3
12825,1790,Nb|Re,2,1,0,4,1,2,0,1,1,2,1
12826,1790,Nb|Re,2,1,0,4,1,2,1,4,2,4,3
12827,1790,Nb|Re,2,1,0,4,1,2,4,3,3,4,0
12828,1222,Mo|Re,3,1,3,3,1,1,1,0,4,3,0
12829,1787,Nb|Os,0,3,2,2,0,0,0,2,1,2,4
12830,1233,Re|Zr,2,3,2,3,0,1,2,3,0,4,3
12831,1648,Hf|Re,3,1,2,3,0,2,1,2,0,4,2
12832,1892,Re|Ti,0,1,3,0,2,3,2,3,1,0,2
12833,1886,Re|Ta,3,1,3,1,3,3,1,0,4,0,3
12834,1886,Re|Ta,3,1,3,1,3,3,1,2,0,2,3
12835,1886,Re|Ta,3,1,3,1,3,3,1,0,2,2,4
12836,1962,Re|Sc,4,1,1,2,3,1,2,1,1,4,1
12837,1963,Bi|Pt|Sb,4,4,3,4,4,4,4,1,1,1,1
12838,1046,Bi|Rh,2,4,4,1,1,0,1,4,2,2,0
12839,1481,Bi|Pt,2,3,2,1,3,1,4,0,0,2,1
12840,1474,Bi|Pd,3,1,4,4,3,4,0,4,2,3,1
12841,1853,Pb|Sb,2,2,3,2,0,2,1,0,0,1,3
12842,1401,Au|Pb,3,3,2,4,3,4,4,4,2,0,3
12843,1234,Co|Zr,3,2,0,4,1,2,4,3,3,4,3
12844,1339,Al|Cu,1,2,1,3,4,4,3,3,4,4,1
12845,1318,Ag|In,0,0,3,4,3,2,4,1,2,2,0
12846,1848,Pb|Pd,1,3,1,1,4,2,0,1,2,2,4
12847,1472,Bi|Pb,4,4,4,4,3,2,2,4,3,3,0
12848,1226,Ir|Nb,1,2,1,0,3,1,3,0,3,4,4
12849,1144,Nb|Sn,4,4,1,2,2,3,4,4,4,1,4
12850,1403,Au|Zn,0,1,0,0,0,3,3,2,2,2,1
12851,1225,Nb|Rh,3,0,2,4,3,2,1,0,3,0,2
12852,1474,Bi|Pd,3,1,4,4,3,4,2,2,4,4,1
12853,1847,Pb|Pt,1,4,0,0,1,4,0,3,4,4,1
12854,1225,Nb|Rh,3,0,2,4,3,2,2,4,4,2,4
12855,1312,Ag|Al,4,3,4,1,1,1,3,4,4,0,3
12856,1964,Ir|Zn,3,2,1,3,4,1,3,1,0,0,2
12857,1474,Bi|Pd,3,1,4,4,3,4,0,3,0,1,1
12858,1225,Nb|Rh,3,0,2,4,3,2,3,0,0,3,2
12859,1225,Nb|Rh,3,0,2,4,3,2,4,4,2,2,3
12860,1965,Al|Tl,2,1,0,1,3,4,0,3,2,4,0
12861,1876,Pt|Sn,4,3,4,2,1,0,1,1,0,0,1
12862,1966,In|Mg,3,4,2,0,2,4,0,1,2,3,2
12863,1137,Bi|In,1,2,4,3,3,1,0,1,2,0,3
12864,1137,Bi|In,1,2,4,3,3,1,1,1,4,3,3
12865,1483,Bi|Ru,2,4,1,4,2,1,3,0,2,0,0
12866,1663,Hg|Sn,1,0,1,4,1,4,2,2,0,2,2
12867,1830,O|Re|Ti,1,1,4,0,1,4,3,1,2,0,3
12868,1967,Bi|Fe,1,4,2,3,0,0,0,3,0,2,1
12869,1968,Bi|Mg,2,3,4,3,3,3,0,4,4,1,3
12870,1968,Bi|Mg,2,3,4,3,3,3,1,2,0,3,4
12871,1465,Bi|Ir,3,0,4,3,2,3,4,4,1,0,2
12872,1311,Ag|Bi,1,1,4,2,1,0,3,2,2,2,4
12873,1802,Nb|Si|V,3,3,0,4,0,2,3,4,1,4,1
12874,1969,Si|V|Zr,4,2,3,4,1,3,2,4,1,2,0
12875,1969,Si|V|Zr,4,2,3,4,1,3,3,0,0,3,1
12876,1924,Si|Ti|V,1,4,0,1,1,2,4,3,1,3,0
12877,1755,Mn|Si|V,0,3,3,1,2,4,4,1,3,0,4
12878,1970,Mo|Si|V,2,4,2,2,2,1,2,2,0,2,3
12879,1970,Mo|Si|V,2,4,2,2,2,1,0,2,2,0,1
12880,1970,Mo|Si|V,2,4,2,2,2,1,2,1,1,0,4
12881,1970,Mo|Si|V,2,4,2,2,2,1,1,4,4,4,3
12882,1970,Mo|Si|V,2,4,2,2,2,1,3,0,2,3,0
12883,1970,Mo|Si|V,2,4,2,2,2,1,1,2,0,4,1
12884,1971,Cr|Si|V,3,4,3,3,2,0,4,0,0,1,1
12885,1972,Be|Si|V,2,1,3,2,1,4,2,1,0,2,3
12886,1972,Be|Si|V,2,1,3,2,1,4,1,2,4,1,0
12887,1635,Ge|Si|V,1,3,4,0,2,2,3,3,0,1,4
12888,1620,Ga|Si|V,3,1,4,2,1,1,3,0,2,1,2
12889,1620,Ga|Si|V,3,1,4,2,1,1,2,2,1,3,3
12890,1973,Pd|Si|V,0,4,2,4,4,2,1,1,0,3,2
12891,1974,Co|Si|V,3,1,3,2,3,4,4,3,2,3,4
12892,1975,Ru|Si|V,2,4,3,0,0,0,2,0,1,2,4
12893,1976,Fe|Si|V,4,1,3,2,4,4,2,2,0,0,2
12894,1977,Re|Si|V,0,1,1,1,0,4,3,2,4,4,0
12895,1755,Mn|Si|V,0,3,3,1,2,4,4,1,2,0,4
12896,1620,Ga|Si|V,3,1,4,2,1,1,2,3,2,4,3
12897,1620,Ga|Si|V,3,1,4,2,1,1,2,0,0,4,1
12898,1620,Ga|Si|V,3,1,4,2,1,1,1,2,2,2,2
12899,1620,Ga|Si|V,3,1,4,2,1,1,0,3,2,0,2
12900,1620,Ga|Si|V,3,1,4,2,1,1,4,4,4,4,1
12901,1620,Ga|Si|V,3,1,4,2,1,1,1,4,0,0,2
12902,1620,Ga|Si|V,3,1,4,2,1,1,4,3,0,1,0
12903,1363,Al|Si|V,4,0,0,4,2,3,3,4,0,0,3
12904,1363,Al|Si|V,4,0,0,4,2,3,3,3,3,2,2
12905,1363,Al|Si|V,4,0,0,4,2,3,1,2,0,2,3
12906,1363,Al|Si|V,4,0,0,4,2,3,0,3,3,3,1
12907,1363,Al|Si|V,4,0,0,4,2,3,0,4,0,0,4
12908,1978,Ga|Ti|V,1,4,3,2,1,0,0,3,2,1,3
12909,1979,Ce|Ga|V,2,2,4,4,1,2,3,4,1,4,2
12910,1980,Ga|La|V,0,2,3,0,4,3,4,3,1,3,1
12911,1981,Sb|Si|V,4,1,4,0,4,0,2,2,3,2,0
12912,1982,Si|Sn|V,4,0,4,4,0,4,4,0,0,3,3
12913,1982,Si|Sn|V,4,0,4,4,0,4,1,4,0,3,0
12914,1982,Si|Sn|V,4,0,4,4,0,4,0,2,3,3,3
12915,1982,Si|Sn|V,4,0,4,4,0,4,4,1,1,2,0
12916,1635,Ge|Si|V,1,3,4,0,2,2,1,4,3,2,4
12917,1635,Ge|Si|V,1,3,4,0,2,2,3,2,2,4,4
12918,1635,Ge|Si|V,1,3,4,0,2,2,4,2,1,3,0
12919,1983,Ga|Ni|V,3,2,4,3,4,1,2,4,2,0,3
12920,1984,Co|Ga|V,3,3,3,3,4,0,0,3,4,0,1
12921,1985,Fe|Ga|V,4,3,3,3,4,0,2,1,0,1,1
12922,1986,Ga|Re|V,0,3,2,0,2,0,1,1,0,2,2
12923,1987,Ga|Mn|V,3,4,0,2,3,4,0,2,4,2,3
12924,1988,Ga|V|W,4,3,1,1,4,1,0,1,0,2,0
12925,1989,Ga|Mo|V,3,1,3,4,1,1,1,3,4,0,3
12926,1990,Cr|Ga|V,1,2,0,0,0,3,2,0,4,3,0
12927,1991,Ga|Ta|V,3,1,1,0,1,3,4,3,1,2,4
12928,1623,Ga|Nb|V,4,3,0,3,1,4,0,0,1,1,3
12929,1992,Ga|Hf|V,1,0,0,0,2,1,3,0,2,4,4
12930,1993,Ga|V|Zr,2,4,0,0,2,0,1,1,2,0,0
12931,1808,Nb|Sn|V,1,1,0,4,0,3,3,0,2,4,0
12932,1808,Nb|Sn|V,1,1,0,4,0,3,3,2,0,3,1
12933,1994,Nb|Sb|V,2,1,2,3,4,2,4,1,0,1,3
12934,1808,Nb|Sn|V,1,1,0,4,0,3,0,4,3,2,2
12935,1995,Bi|Ga|V,1,3,1,2,4,4,0,2,4,0,0
12936,1996,Ga|Sb|V,4,3,4,4,1,2,2,0,4,2,4
12937,1997,Ga|Pb|V,2,0,3,3,3,0,1,2,2,2,4
12938,1998,Ga|Sn|V,3,3,3,0,2,1,2,0,0,4,1
12939,1614,Ga|Ge|V,3,3,1,2,4,2,2,3,1,2,2
12940,1611,Ga|In|V,0,2,0,3,0,4,1,3,3,2,0
12941,1999,Cd|Ga|V,1,2,1,2,1,0,2,1,0,4,3
12942,2000,Ga|V|Zn,3,0,2,2,2,1,3,1,3,3,0
12943,2001,Ga|Nb|Sn,3,2,2,2,0,2,1,2,1,3,1
12944,2001,Ga|Nb|Sn,3,2,2,2,0,2,2,1,3,3,1
12945,2002,Al|Mo|Nb,2,3,3,0,2,1,0,4,3,4,3
12946,2003,Au|Nb|V,2,4,3,2,2,0,3,3,3,1,2
12947,2003,Au|Nb|V,2,4,3,2,2,0,2,4,0,4,4
12948,2003,Au|Nb|V,2,4,3,2,2,0,2,3,1,1,4
12949,2003,Au|Nb|V,2,4,3,2,2,0,2,4,0,4,1
12950,2003,Au|Nb|V,2,4,3,2,2,0,3,0,0,3,3
12951,2003,Au|Nb|V,2,4,3,2,2,0,0,2,0,2,2
12952,2003,Au|Nb|V,2,4,3,2,2,0,4,1,0,2,3
12953,1927,Sn|Ta|V,3,2,4,3,0,0,0,3,2,0,3
12954,1927,Sn|Ta|V,3,2,4,3,0,0,0,4,1,4,0
12955,2004,Au|Nb|Rh,1,2,3,2,1,3,1,4,2,2,2
12956,2004,Au|Nb|Rh,1,2,3,2,1,3,2,0,4,0,2
12957,2004,Au|Nb|Rh,1,2,3,2,1,3,4,3,4,1,3
12958,2004,Au|Nb|Rh,1,2,3,2,1,3,1,0,2,4,1
12959,2004,Au|Nb|Rh,1,2,3,2,1,3,0,4,1,0,2
12960,2004,Au|Nb|Rh,1,2,3,2,1,3,0,3,3,3,2
12961,2005,Ge|Nb|Sn,0,1,1,3,3,3,0,1,3,4,4
12962,2005,Ge|Nb|Sn,0,1,1,3,3,3,1,4,0,1,3
12963,2005,Ge|Nb|Sn,0,1,1,3,3,3,3,1,0,0,1
12964,2001,Ga|Nb|Sn,3,2,2,2,0,2,2,1,3,3,0
12965,2001,Ga|Nb|Sn,3,2,2,2,0,2,1,4,3,4,2
12966,2001,Ga|Nb|Sn,3,2,2,2,0,2,0,2,1,3,4
12967,1353,Al|Nb|Sn,0,4,0,1,3,4,1,0,3,4,4
12968,1805,Nb|Sn|Ta,3,4,1,0,3,3,4,4,1,3,3
12969,1805,Nb|Sn|Ta,3,4,1,0,3,3,2,2,3,2,1
12970,1805,Nb|Sn|Ta,3,4,1,0,3,3,4,0,1,4,1
12971,1805,Nb|Sn|Ta,3,4,1,0,3,3,0,0,3,2,2
12972,2002,Al|Mo|Nb,2,3,3,0,2,1,3,2,2,0,4
12973,2002,Al|Mo|Nb,2,3,3,0,2,1,2,1,4,0,4
12974,2002,Al|Mo|Nb,2,3,3,0,2,1,0,4,0,0,2
12975,2002,Al|Mo|Nb,2,3,3,0,2,1,4,4,1,1,1
12976,2002,Al|Mo|Nb,2,3,3,0,2,1,3,3,1,3,4
12977,2006,Co|Nb|Rh,4,4,0,0,3,3,4,3,3,1,1
12978,2006,Co|Nb|Rh,4,4,0,0,3,3,1,4,1,0,1
12979,1353,Al|Nb|Sn,0,4,0,1,3,4,0,1,0,1,1
12980,1353,Al|Nb|Sn,0,4,0,1,3,4,0,2,3,4,2
12981,1353,Al|Nb|Sn,0,4,0,1,3,4,1,1,1,4,0
12982,1353,Al|Nb|Sn,0,4,0,1,3,4,2,2,2,2,0
12983,1353,Al|Nb|Sn,0,4,0,1,3,4,3,0,3,0,2
12984,1353,Al|Nb|Sn,0,4,0,1,3,4,0,4,0,3,4
12985,1353,Al|Nb|Sn,0,4,0,1,3,4,3,1,3,1,2
12986,1353,Al|Nb|Sn,0,4,0,1,3,4,2,4,0,2,3
12987,1353,Al|Nb|Sn,0,4,0,1,3,4,2,4,3,2,3
12988,1353,Al|Nb|Sn,0,4,0,1,3,4,2,0,0,0,2
12989,1353,Al|Nb|Sn,0,4,0,1,3,4,2,0,1,1,4
12990,1353,Al|Nb|Sn,0,4,0,1,3,4,3,3,3,0,2
12991,1341,Al|Ge|Nb,1,0,3,3,1,2,2,4,2,2,1
12992,2007,Nb|Sb|Sn,0,3,3,3,0,1,2,3,1,3,1
12993,2007,Nb|Sb|Sn,0,3,3,3,0,1,1,1,4,1,4
12994,2007,Nb|Sb|Sn,0,3,3,3,0,1,1,3,2,2,4
12995,2007,Nb|Sb|Sn,0,3,3,3,0,1,0,2,3,1,1
12996,2005,Ge|Nb|Sn,0,1,1,3,3,3,1,1,0,1,3
12997,2005,Ge|Nb|Sn,0,1,1,3,3,3,1,3,2,2,4
12998,2005,Ge|Nb|Sn,0,1,1,3,3,3,4,0,4,1,1
12999,1807,Nb|Sn|Zr,3,3,2,3,3,3,3,1,2,4,3
13000,2006,Co|Nb|Rh,4,4,0,0,3,3,1,2,4,1,3
13001,2004,Au|Nb|Rh,1,2,3,2,1,3,4,3,2,1,2
13002,2004,Au|Nb|Rh,1,2,3,2,1,3,4,1,0,3,0
13003,2004,Au|Nb|Rh,1,2,3,2,1,3,2,3,3,1,4
13004,2008,Ga|Ge|Nb,0,4,1,3,0,2,0,4,2,4,0
13005,1341,Al|Ge|Nb,1,0,3,3,1,2,1,0,3,4,2
13006,1341,Al|Ge|Nb,1,0,3,3,1,2,1,3,1,3,4
13007,1341,Al|Ge|Nb,1,0,3,3,1,2,3,4,4,0,1
13008,1341,Al|Ge|Nb,1,0,3,3,1,2,1,1,2,4,1
13009,2009,Nb|Os|Rh,2,4,0,3,1,2,0,3,2,4,2
13010,2009,Nb|Os|Rh,2,4,0,3,1,2,4,3,1,1,4
13011,2009,Nb|Os|Rh,2,4,0,3,1,2,4,2,1,3,1
13012,2009,Nb|Os|Rh,2,4,0,3,1,2,1,2,3,1,2
13013,2010,Nb|Pd|Rh,3,2,1,2,2,0,2,4,4,3,2
13014,2010,Nb|Pd|Rh,3,2,1,2,2,0,2,1,4,3,4
13015,2010,Nb|Pd|Rh,3,2,1,2,2,0,2,4,4,3,0
13016,2011,Nb|Rh|Ru,3,4,1,3,0,4,1,3,1,4,3
13017,2011,Nb|Rh|Ru,3,4,1,3,0,4,3,3,4,4,0
13018,2011,Nb|Rh|Ru,3,4,1,3,0,4,1,1,0,4,1
13019,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,1,4,1,1,0
13020,1810,Nb|Sn|Ta|V,2,3,0,0,4,3,1,4,3,1,2
13021,1810,Nb|Sn|Ta|V,2,3,0,0,4,3,3,4,1,3,0
13022,2013,Nb|Pt|Rh,4,2,2,1,0,4,4,1,3,2,1
13023,2013,Nb|Pt|Rh,4,2,2,1,0,4,0,2,3,0,1
13024,2013,Nb|Pt|Rh,4,2,2,1,0,4,0,1,2,1,3
13025,2013,Nb|Pt|Rh,4,2,2,1,0,4,1,0,3,1,3
13026,2013,Nb|Pt|Rh,4,2,2,1,0,4,3,2,2,1,2
13027,2013,Nb|Pt|Rh,4,2,2,1,0,4,3,4,0,4,3
13028,2013,Nb|Pt|Rh,4,2,2,1,0,4,1,3,1,4,4
13029,2013,Nb|Pt|Rh,4,2,2,1,0,4,4,0,4,1,2
13030,2013,Nb|Pt|Rh,4,2,2,1,0,4,0,4,0,1,0
13031,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,4,1,0,2,0
13032,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,2,1,0,4,3
13033,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,4,0,4,0,1
13034,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,1,0,0,3,0
13035,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,0,3,3,0,3
13036,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,1,2,2,4,4
13037,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,4,2,1,1,4
13038,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,3,4,1,0,3
13039,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,3,4,3,1,4
13040,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,3,3,3,4,2
13041,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,0,1,1,4,1
13042,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,2,0,4,0,1
13043,2014,Ag|F,4,0,3,3,3,0,2,4,3,2,3
13044,1149,Si|V,4,4,0,4,3,1,3,0,0,2,2
13045,1149,Si|V,4,4,0,4,3,1,1,3,3,3,0
13046,1149,Si|V,4,4,0,4,3,1,3,2,2,3,4
13047,1149,Si|V,4,4,0,4,3,1,1,1,4,1,2
13048,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,2,3,0,1,1
13049,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,3,2,3,3,4
13050,2012,Al|Ge|Nb|Sn,3,2,4,1,0,0,1,0,0,2,2
13051,2015,Ag|In|Te,3,3,3,2,3,1,4,0,2,3,3
13052,1327,Al|Au,3,0,4,4,2,1,0,0,4,2,2
13053,1330,Ag|Tl,0,0,0,2,0,3,1,3,1,4,3
13054,1313,Ag|F|N|O,4,0,4,2,4,3,3,0,1,0,3
13055,1318,Ag|In,0,0,3,4,3,2,2,1,3,0,0
13056,2016,Ag|Ga,0,2,2,0,2,1,3,4,3,1,2
13057,1341,Al|Ge|Nb,1,0,3,3,1,2,0,0,1,1,0
13058,1341,Al|Ge|Nb,1,0,3,3,1,2,0,4,1,4,4
13059,2017,Al|Cr|V,4,1,0,4,0,2,1,2,2,4,2
13060,1117,Al|C|Mo,2,2,1,4,0,2,1,0,0,4,2
13061,1190,Al,3,1,3,1,4,0,0,0,3,2,2
13062,1190,Al,3,1,3,1,4,0,4,2,1,2,0
