dataset,seed,group,y,pred,nn_dist,violated
A,1,1216,2.24,5.533811,3.8218350410461426,0
A,1,1216,2.17,5.335396,3.809016466140747,0
A,1,1216,2.17,5.5827847,3.799525737762451,0
A,1,1216,2.17,5.456082,3.7967069149017334,0
A,1,1216,2.17,5.456082,3.7944836616516113,0
A,1,1216,1.87,5.456082,3.7936034202575684,0
A,1,1216,1.57,5.456082,3.792322874069214,0
A,1,1299,2.35,7.293224,4.63394832611084,0
A,1,521,10.0,40.83445,1.5514297485351562,1
A,1,521,15.0,36.75455,1.5484282970428467,1
A,1,370,5.18,63.44231,3.0994884967803955,1
A,1,1036,1.0,2.1965387,2.1183650493621826,0
A,1,28,31.8,31.738667,0.6571875214576721,0
A,1,28,29.0,27.906101,0.6516866683959961,0
A,1,28,19.2,26.483828,0.8287070989608765,0
A,1,28,9.0,26.595242,0.6706036925315857,1
A,1,120,34.0,22.607475,0.21536754071712494,0
A,1,1305,3.3445,3.7084916,4.871652126312256,0
A,1,1305,3.2945,3.719787,4.914735794067383,0
A,1,1305,3.2755,3.647698,4.941793918609619,0
A,1,1305,3.2595,3.7601206,4.980214595794678,0
A,1,1307,7.11,6.4138002,2.042914390563965,0
A,1,1307,5.72,6.3274007,2.0497097969055176,0
A,1,1307,4.42,6.30602,2.0559349060058594,0
A,1,1307,4.02,6.30602,2.0570571422576904,0
A,1,1144,17.9,12.3069105,3.28302001953125,0
A,1,988,38.81,12.354754,2.5634074211120605,1
A,1,996,0.15,24.692513,5.1973347663879395,1
A,1,1316,3.65,3.7487936,6.624175548553467,0
A,1,1322,1.13,20.400696,4.815130710601807,1
A,1,1330,3.57,3.9670682,4.04279088973999,0
A,1,1330,2.67,0.08274478,5.7427592277526855,0
A,1,1330,2.32,0.15455686,4.624689102172852,0
A,1,1333,19.1,16.5828,2.987699031829834,0
A,1,1334,5.7,7.7083554,3.6138317584991455,0
A,1,1104,5.8,5.0791245,4.257124900817871,0
A,1,1335,12.9,7.2086987,2.2258105278015137,0
A,1,1336,19.0,16.540384,1.6679542064666748,0
A,1,1336,17.7,18.459232,1.9532190561294556,0
A,1,1342,5.5,4.5955443,5.427691459655762,0
A,1,1342,6.45,3.7973428,5.2368693351745605,0
A,1,1342,2.74,3.9949312,4.7060136795043945,0
A,1,1342,1.75,7.7332273,5.364859104156494,0
A,1,1335,13.9,6.8834805,2.514620304107666,0
A,1,1335,13.9,6.7720594,2.2708778381347656,0
A,1,1344,4.38,6.692643,4.18145751953125,0
A,1,1351,0.58,5.7122703,4.620432376861572,0
A,1,1352,12.5,7.557976,2.7074952125549316,0
A,1,1353,17.45,7.7561097,3.6113572120666504,0
A,1,1353,15.8,13.602879,1.902937889099121,0
A,1,1357,4.2,4.4807673,2.9436256885528564,0
A,1,1359,0.39,2.8014965,6.048206806182861,0
A,1,1359,5.9,3.6517596,5.08621072769165,0
A,1,1359,5.5,4.504215,4.831936359405518,0
A,1,1352,15.4,12.94633,1.7642149925231934,0
A,1,1363,15.7,13.371477,2.6838417053222656,0
A,1,1363,16.1,13.530534,2.793649435043335,0
A,1,1373,18.07,9.136945,2.387458086013794,0
A,1,1377,8.4,3.6376383,3.7587194442749023,0
A,1,1379,17.98,10.402441,1.6386353969573975,0
A,1,1380,18.05,16.416864,1.4586327075958252,0
A,1,1381,0.41,2.3218436,3.4225993156433105,0
A,1,1385,0.58,2.005938,3.5902109146118164,0
A,1,1386,0.9,1.2733369,5.08486795425415,0
A,1,1387,1.2,1.4570366,5.2376532554626465,0
A,1,1391,0.91,1.2346036,7.858453750610352,0
A,1,1391,2.64,1.2346036,7.858453750610352,0
A,1,1394,0.6,0.84552443,6.158061504364014,0
A,1,1394,0.22,0.29088745,6.225473880767822,0
A,1,1395,2.2,2.3227286,5.381265640258789,0
A,1,1395,3.6,0.82757264,6.291409492492676,0
A,1,1395,2.7,0.82757264,6.291409492492676,0
A,1,1387,1.9,0.4445717,5.04455041885376,0
A,1,1387,1.12,0.4445717,5.04455041885376,0
A,1,1396,2.38,2.9805992,5.078322887420654,0
A,1,1396,1.25,0.22745655,5.641302585601807,0
A,1,1396,1.1,0.7429878,7.6042914390563965,0
A,1,1398,3.0,3.890446,4.298316955566406,0
A,1,1399,4.6,2.349821,5.233226299285889,0
A,1,1399,2.6,2.1898868,4.122879981994629,0
A,1,1403,1.21,8.565665,5.9771294593811035,0
A,1,1404,0.66,3.6282432,4.04216194152832,0
A,1,1407,0.51,5.8154635,7.275406837463379,0
A,1,1408,3.6,7.2554336,2.576603651046753,0
A,1,1410,3.1,2.6303809,4.962142467498779,0
A,1,1412,0.48,4.604553,3.2912404537200928,0
A,1,1413,11.2,8.134937,1.3472511768341064,0
A,1,1413,8.9,7.1573415,1.282201886177063,0
A,1,1415,5.5,6.936162,1.3394488096237183,0
A,1,1419,15.0,7.571098,3.441770553588867,0
A,1,1426,2.58,2.8718874,2.9702961444854736,0
A,1,1427,4.6,3.4400792,5.060546398162842,0
A,1,1430,0.39,5.753971,3.3319637775421143,0
A,1,1432,4.4,9.960223,1.8897018432617188,0
A,1,1038,6.5,4.6881847,2.7931082248687744,0
A,1,1038,4.7,4.98767,2.4212610721588135,0
A,1,1433,1.75,7.93657,4.631585121154785,0
A,1,1435,2.32,3.7836254,6.2147216796875,0
A,1,1436,0.84,1.6704168,6.116374492645264,0
A,1,1436,0.56,1.4682274,6.337099075317383,0
A,1,1436,1.11,1.7006506,6.217881202697754,0
A,1,979,9.5,9.1671,4.058988094329834,0
A,1,979,9.67,9.237301,4.048833847045898,0
A,1,979,9.75,14.746829,4.423821449279785,0
A,1,979,9.33,9.225696,4.047915935516357,0
A,1,1452,1.37,1.9371362,1.1211423873901367,0
A,1,1453,1.0,2.8705525,5.53217077255249,0
A,1,1454,9.0,10.543144,6.188836574554443,0
A,1,1044,2.0,4.707073,3.2842090129852295,0
A,1,1456,0.49,4.1840153,3.419895648956299,0
A,1,1457,3.69,3.965904,3.4823265075683594,0
A,1,1463,4.75,5.1258245,3.042393207550049,0
A,1,1043,3.57,14.42946,3.212139844894409,0
A,1,1043,3.58,14.42946,3.212139844894409,0
A,1,1466,18.01,18.480068,1.2304704189300537,0
A,1,1047,4.25,2.619018,5.782980442047119,0
A,1,1047,4.06,3.3241937,4.553239822387695,0
A,1,1475,8.5,5.391671,3.113961696624756,0
A,1,1475,8.68,5.5576897,4.11893367767334,0
A,1,1477,2.2,4.2357883,5.806678295135498,0
A,1,1282,7.34,4.722376,3.624317169189453,0
A,1,1282,3.8,4.151355,3.20456600189209,0
A,1,1282,4.2,4.151355,3.20456600189209,0
A,1,1282,3.72,4.151355,3.20456600189209,0
A,1,1282,0.788,4.151355,3.20456600189209,0
A,1,1282,7.0,4.383453,3.3620996475219727,0
A,1,1282,2.25,4.4878373,3.37387752532959,0
A,1,1282,3.77,4.3996778,3.300896406173706,0
A,1,1488,1.51,5.964235,3.7002735137939453,0
A,1,1488,2.84,6.37171,3.4476144313812256,0
A,1,241,0.135,5.841661,2.4791922569274902,0
A,1,1490,12.4,11.066589,1.6917706727981567,0
A,1,1177,9.0,8.973644,3.1285881996154785,0
A,1,1177,14.2,8.037245,3.858448028564453,0
A,1,1050,8.0,6.3124285,3.9791877269744873,0
A,1,1050,12.1,6.1957636,3.6723392009735107,0
A,1,1050,3.45,6.3326387,4.34102725982666,0
A,1,1050,10.8,6.3326387,4.34102725982666,0
A,1,1050,9.26,7.759353,2.9135794639587402,0
A,1,1050,14.3,7.759353,2.9135794639587402,0
A,1,1496,3.33,6.679346,4.423826694488525,0
A,1,1498,13.8,10.994522,1.2558661699295044,0
A,1,1501,7.6,13.29047,6.773641109466553,0
A,1,1050,11.2,6.0839267,3.8089241981506348,0
A,1,1050,2.8,5.9291615,4.6015424728393555,0
A,1,1508,1.3,3.0616188,5.074716567993164,0
A,1,1509,2.9,3.3080747,1.8962572813034058,0
A,1,1114,10.35,5.832749,5.181790351867676,0
A,1,1515,10.2,11.093373,2.2668659687042236,0
A,1,1114,5.09,5.832749,5.181790351867676,0
A,1,1114,3.26,3.5430472,5.692675590515137,0
A,1,986,11.5,10.103771,3.413245916366577,0
A,1,986,11.5,10.185938,3.409623384475708,0
A,1,986,3.75,7.5469656,3.337634801864624,0
A,1,1524,14.5,9.065705,3.9584381580352783,0
A,1,984,0.517,1.442426,3.669203996658325,0
A,1,1532,1.3,4.372153,3.1622776985168457,0
A,1,984,0.53,1.442426,3.669203996658325,0
A,1,1535,3.7,6.7608185,2.3264801502227783,0
A,1,1535,2.4,6.7608185,2.3264801502227783,0
A,1,1537,3.5,3.4451709,4.013919353485107,0
A,1,1537,2.3,3.339138,4.252651691436768,0
A,1,1539,7.5,5.0740485,4.312645435333252,0
A,1,1542,0.46,2.8537512,2.7656378746032715,0
A,1,1544,1.7,4.310116,1.983341097831726,0
A,1,1263,2.6,4.6486144,1.681003451347351,0
A,1,1263,8.7,3.939847,2.446228265762329,0
A,1,1546,2.6,3.278958,0.8033151626586914,0
A,1,1551,3.95,3.6516752,4.274766445159912,0
A,1,1552,0.56,2.5622747,4.368942737579346,0
A,1,1554,3.8,7.421954,6.147538661956787,0
A,1,1556,5.8,7.0272436,3.3438401222229004,0
A,1,1559,2.0,6.594128,4.420360565185547,0
A,1,1562,0.82,2.8807762,4.132155418395996,0
A,1,1564,1.22,5.728262,4.906426429748535,0
A,1,1565,2.89,7.0263667,2.2393276691436768,0
A,1,1234,5.0,3.753258,2.936166524887085,0
A,1,1566,3.9,3.7371528,0.9123768210411072,0
A,1,1234,3.9,3.1406653,3.8608436584472656,0
A,1,1234,3.9,3.4411929,3.037496328353882,0
A,1,1234,7.0,3.753258,2.936166524887085,0
A,1,1569,6.95,5.107273,2.738328218460083,0
A,1,1135,4.1,4.2138777,3.9445455074310303,0
A,1,1578,5.6,5.6613493,2.206246852874756,0
A,1,1578,3.6,3.5485828,3.542274236679077,0
A,1,1579,1.4,3.880398,2.9242658615112305,0
A,1,1584,11.0,5.04536,2.036471366882324,0
A,1,1584,11.8,4.765811,1.9804587364196777,0
A,1,1584,10.8,4.765811,1.9804587364196777,0
A,1,1584,10.9,4.765811,1.9804587364196777,0
A,1,1588,2.5,3.92697,1.9169880151748657,0
A,1,1589,2.7,3.4013433,2.940500259399414,0
A,1,1592,2.45,4.1056733,3.5006237030029297,0
A,1,1595,0.07,1.1644386,4.015692710876465,0
A,1,1595,0.047,1.4627371,4.248392581939697,0
A,1,1595,0.067,0.78873736,3.8695149421691895,0
A,1,1595,0.184,0.78873736,3.8664164543151855,0
A,1,1595,0.085,1.846625,5.356936454772949,0
A,1,1595,0.041,3.0651205,4.746190071105957,0
A,1,1595,1.8,3.0651205,4.746190071105957,0
A,1,1219,6.62,3.1577342,5.8301239013671875,0
A,1,1219,6.8,3.18177,5.73888635635376,0
A,1,1596,0.058,5.726156,4.625238418579102,0
A,1,1603,3.9,3.9094949,3.2593517303466797,0
A,1,1604,8.5,6.114881,2.3069560527801514,0
A,1,1604,7.4,3.2941415,2.763096570968628,0
A,1,1604,4.7,3.3257978,2.749654531478882,0
A,1,1608,1.6,4.110063,5.877105712890625,0
A,1,1239,1.0,3.175817,3.7558131217956543,0
A,1,1239,0.17,3.4181986,2.815366268157959,0
A,1,1610,5.84,5.625234,2.8566532135009766,0
A,1,1611,12.7,12.354083,2.2246875762939453,0
A,1,1614,13.6,9.699951,2.1281347274780273,0
A,1,1281,5.9,4.6292233,3.259934663772583,0
A,1,1621,1.74,2.4592905,4.615487098693848,0
A,1,1621,1.9,2.5222135,4.814281463623047,0
A,1,1621,2.9,1.5584699,4.250971794128418,0
A,1,1623,12.5,11.482935,3.2332754135131836,0
A,1,1625,16.89,17.438791,1.26045560836792,0
A,1,1631,6.2,5.3201337,3.60288667678833,0
A,1,1216,1.49,5.533811,3.8218350410461426,0
A,1,1636,1.3,6.5107827,5.021129131317139,0
A,1,1637,3.3,3.636961,4.032541275024414,0
A,1,1644,3.2,16.50919,5.78795051574707,0
A,1,1299,2.4,4.933559,4.491915702819824,0
A,1,1299,3.8,6.028041,4.454369068145752,0
A,1,1650,0.87,1.6134381,5.043828964233398,0
A,1,1651,7.75,8.46147,3.5071487426757812,0
A,1,1653,1.7,3.9082246,3.529543876647949,0
A,1,1657,0.37,3.3979716,5.446212291717529,0
A,1,1659,6.9,4.763959,4.779335021972656,0
A,1,1660,0.48,2.1261976,2.9088621139526367,0
A,1,1660,0.48,1.020418,3.2437777519226074,0
A,1,1660,1.39,1.020418,3.2437777519226074,0
A,1,1660,4.0,2.490365,3.3372604846954346,0
A,1,1661,1.7,6.8233976,4.56420373916626,0
A,1,1663,4.2,2.425962,4.489019393920898,0
A,1,1660,0.16,0.79859453,5.194249153137207,0
A,1,973,3.409,3.267563,4.302425384521484,0
A,1,1669,2.8,7.6880727,1.8332120180130005,0
A,1,1673,8.0,13.317708,2.3195950984954834,0
A,1,1673,7.6,13.317708,2.3195950984954834,0
A,1,1674,6.0,3.061537,4.066960334777832,0
A,1,1675,3.38,5.741154,4.737545013427734,0
A,1,1678,6.8,4.101411,2.7265803813934326,0
A,1,1678,7.035,3.9085014,2.736299514770508,0
A,1,1678,6.36,2.863066,2.5986168384552,0
A,1,1678,4.2,2.8644698,3.375397205352783,0
A,1,1678,3.64,3.056666,3.172285318374634,0
A,1,1678,3.69,3.1004953,3.2028627395629883,0
A,1,1680,16.2,11.120344,1.9195103645324707,0
A,1,1685,2.47,3.8513975,5.141273021697998,0
A,1,1685,2.89,2.7482905,4.269359111785889,0
A,1,1687,0.78,5.3206453,3.248969316482544,0
A,1,1688,13.9,10.89029,2.7440152168273926,0
A,1,1685,0.78,3.4045646,4.413164138793945,0
A,1,1685,0.84,2.6126237,4.28865385055542,0
A,1,1707,0.037,-0.272814,4.516168594360352,0
A,1,1708,2.46,1.4636638,3.7728450298309326,0
A,1,1716,2.16,2.81205,3.042482852935791,0
A,1,1716,1.61,4.7085643,3.629910707473755,0
A,1,1716,2.18,2.656621,2.948551654815674,0
A,1,1716,3.5,2.7069583,3.664745330810547,0
A,1,1719,3.6,19.270592,3.849642276763916,1
A,1,1721,4.2,3.435425,3.1285653114318848,0
A,1,1726,1.35,10.344285,4.15181827545166,0
A,1,1729,2.3,4.149821,3.7390005588531494,0
A,1,1729,1.6,5.0102687,5.789327144622803,0
A,1,1730,3.92,6.398648,1.8494737148284912,0
A,1,1732,8.06,3.0759108,3.661904811859131,0
A,1,1732,0.84,2.2796693,3.4838154315948486,0
A,1,1734,2.58,3.3215914,0.9501939415931702,0
A,1,1734,1.62,1.3871967,2.3657989501953125,0
A,1,1734,2.6,2.0832114,2.4890451431274414,0
A,1,1735,1.85,4.520022,3.4602737426757812,0
A,1,1735,2.5,4.407189,3.2628002166748047,0
A,1,1735,3.06,4.0217285,3.057452440261841,0
A,1,1735,5.4,13.4723625,2.468818187713623,0
A,1,1736,1.57,3.1629179,2.9695818424224854,0
A,1,1736,8.86,5.3204784,3.9162628650665283,0
A,1,1742,3.49,3.4825752,4.010148525238037,0
A,1,1735,5.5,13.544643,2.3320882320404053,0
A,1,1735,0.1,4.9206257,4.295382022857666,0
A,1,1735,0.4,4.11112,4.449811935424805,0
A,1,1735,1.0,3.8726397,3.9011447429656982,0
A,1,1735,1.29,3.7430542,4.207104682922363,0
A,1,1749,6.61,6.471084,5.014063358306885,0
A,1,1749,5.6,5.0444174,4.193638324737549,0
A,1,1754,1.2,3.5335321,2.5304622650146484,0
A,1,1754,1.9,3.396668,2.4521424770355225,0
A,1,1754,2.55,3.5162272,3.553746461868286,0
A,1,1758,8.58,7.309918,2.289938449859619,0
A,1,1758,8.0,7.016434,1.9460992813110352,0
A,1,1758,6.38,7.1348987,1.7887707948684692,0
A,1,1758,5.3,6.584961,2.1037776470184326,0
A,1,1758,4.23,5.8015294,1.9125779867172241,0
A,1,1758,3.47,5.781581,2.2265172004699707,0
A,1,1758,0.6,5.5410185,2.1575982570648193,0
A,1,1758,0.016,5.8173013,2.9885077476501465,0
A,1,1759,4.1,5.9167194,1.3282519578933716,0
A,1,1761,2.5,6.2058606,4.652276992797852,0
A,1,1761,5.31,5.3770485,3.880547046661377,0
A,1,1765,3.52,3.42593,2.9209916591644287,0
A,1,1768,6.25,4.489508,1.262706995010376,0
A,1,1773,3.0,7.8982606,1.8552229404449463,0
A,1,1776,2.95,3.7684228,4.578907489776611,0
A,1,1776,3.25,4.054335,2.474500894546509,0
A,1,1776,4.246,5.9174905,3.0053932666778564,0
A,1,1789,5.93,4.6114473,6.2164764404296875,0
A,1,1789,5.62,2.8690987,5.1765971183776855,0
A,1,1790,3.8,6.4242854,3.581757068634033,0
A,1,1790,4.5,7.3813977,4.02765417098999,0
A,1,1145,2.5,5.289693,2.90850830078125,0
A,1,1792,1.6,6.117352,3.071403741836548,0
A,1,1792,2.47,6.117352,3.071403741836548,0
A,1,1792,3.5,5.1266375,2.7025845050811768,0
A,1,1794,2.01,5.1163964,4.313398838043213,0
A,1,1790,5.6,6.5018067,3.106877326965332,0
A,1,1790,2.45,5.917258,3.2537262439727783,0
A,1,1790,2.36,6.0501785,3.285677671432495,0
A,1,1790,2.5,6.0501785,3.285677671432495,0
A,1,1080,2.85,5.749705,3.367746353149414,0
A,1,1138,5.5,4.7272077,3.763627052307129,0
A,1,1138,6.2,4.7272077,3.763627052307129,0
A,1,1790,6.2,6.126648,3.4331259727478027,0
A,1,1138,5.6,6.358863,5.265467166900635,0
A,1,1144,5.6,6.1751704,3.1892333030700684,0
A,1,1144,18.3,12.3069105,3.28302001953125,0
A,1,1144,18.07,12.3069105,3.28302001953125,0
A,1,1802,15.8,11.016018,1.7676314115524292,0
A,1,1804,17.8,10.300266,3.5551998615264893,0
A,1,1804,16.4,10.010074,3.0855610370635986,0
A,1,1804,13.9,9.7496,3.0252091884613037,0
A,1,1804,8.3,8.73521,2.5941998958587646,0
A,1,1804,6.5,8.453197,2.6139259338378906,0
A,1,1144,2.68,5.359268,4.014200210571289,0
A,1,1144,17.5,5.6363025,3.99806547164917,0
A,1,1144,17.91,5.6363025,3.99806547164917,0
A,1,1144,2.07,5.6510735,3.831429958343506,0
A,1,1144,17.2,5.4530535,3.693743944168091,0
A,1,1144,18.2,9.416405,3.357914924621582,0
A,1,1144,18.1,5.126974,3.9697465896606445,0
A,1,1144,17.3,9.441285,3.3626585006713867,0
A,1,1144,18.5,9.441285,3.3626585006713867,0
A,1,1144,7.5,9.441285,3.3626585006713867,0
A,1,1808,5.5,8.579253,2.9734694957733154,0
A,1,1808,7.4,8.572611,2.7008984088897705,0
A,1,1808,9.8,9.56006,2.4524571895599365,0
A,1,1808,14.2,14.149988,1.798138976097107,0
A,1,1810,6.2,7.9986873,4.137002944946289,0
A,1,1810,12.2,7.43531,3.4562227725982666,0
A,1,1815,7.8,8.309951,2.3117332458496094,0
A,1,1815,5.3,6.96855,1.7157740592956543,0
A,1,1815,7.6,8.121525,2.025372266769409,0
A,1,1815,8.5,7.7617397,2.3968353271484375,0
A,1,1817,7.6,7.340392,2.8289051055908203,0
A,1,1817,6.42,6.997698,2.8559632301330566,0
A,1,1817,6.2,7.0968204,2.8626554012298584,0
A,1,1817,8.0,7.073751,2.955979585647583,0
A,1,1817,10.45,7.1424775,3.0415210723876953,0
A,1,1817,8.7,6.8494325,3.278424024581909,0
A,1,1817,10.75,7.0638323,3.3851327896118164,0
A,1,1817,10.75,8.375622,3.154256582260132,0
A,1,1817,10.05,8.37807,3.595313787460327,0
A,1,1817,11.0,8.913138,3.5688695907592773,0
A,1,1817,10.8,7.715538,3.4894514083862305,0
A,1,1818,4.3,7.9769635,2.559725284576416,0
A,1,1819,0.43,2.6843743,2.4770374298095703,0
A,1,1822,3.5,2.950958,2.2890515327453613,0
A,1,1823,1.3,1.9383419,3.518331527709961,0
A,1,1823,1.4,2.0754879,3.494655132293701,0
A,1,1817,9.2,7.073751,2.955979585647583,0
A,1,1817,4.9,4.5754623,2.702582597732544,0
A,1,1826,4.0,9.820748,1.5312310457229614,0
A,1,1828,11.8,5.016097,3.3951046466827393,0
A,1,1829,3.37,6.927131,4.059206962585449,0
A,1,1832,0.46,3.356376,5.040206432342529,0
A,1,1833,1.95,3.7865546,3.224362373352051,0
A,1,1836,0.09,1.6713245,4.191832542419434,0
A,1,1846,5.15,2.9401689,3.7655739784240723,0
A,1,1846,5.04,2.72432,4.26533842086792,0
A,1,1847,7.2,2.0603862,4.888665199279785,0
A,1,1847,2.8,3.035418,5.837697982788086,0
A,1,1848,3.01,3.3733704,2.9548065662384033,0
A,1,975,7.195,5.234579,3.333059072494507,0
A,1,1273,4.0,3.7645226,4.716827392578125,0
A,1,1851,1.85,3.29492,4.497316360473633,0
A,1,1856,0.23,3.8087292,2.4483180046081543,0
A,1,1858,4.1,5.309247,4.041350364685059,0
A,1,1858,3.8,5.1616416,4.217251777648926,0
A,1,1858,5.8,5.1465034,4.225606918334961,0
A,1,1858,6.43,5.6459184,3.872063636779785,0
A,1,1858,6.43,5.668837,3.781822443008423,0
A,1,1858,6.73,5.582149,3.7264175415039062,0
A,1,1858,6.88,5.6177306,3.5347321033477783,0
A,1,1858,6.98,5.555114,3.3707804679870605,0
A,1,1858,7.06,5.428878,3.2763962745666504,0
A,1,1860,1.63,1.994867,3.5518386363983154,0
A,1,1862,9.85,6.8567343,3.1955437660217285,0
A,1,1862,8.56,6.3460364,2.786792755126953,0
A,1,1863,3.7,3.3558288,1.2766112089157104,0
A,1,1865,1.71,2.1179552,3.386674165725708,0
A,1,1865,1.65,2.1887755,3.2270069122314453,0
A,1,1873,1.85,2.2660754,4.2077765464782715,0
A,1,1873,1.89,2.3699245,4.183792591094971,0
A,1,1873,1.77,2.5602374,4.208211898803711,0
A,1,1873,1.69,2.4431562,4.191055774688721,0
A,1,1873,2.2,2.2827163,4.143737316131592,0
A,1,1873,2.21,2.418263,3.6556293964385986,0
A,1,1873,2.25,2.1739352,3.2359795570373535,0
A,1,1873,3.85,1.9669465,3.0312023162841797,0
A,1,1873,0.76,2.1673744,2.703944444656372,0
A,1,1875,0.4,2.8500803,5.816771507263184,0
A,1,1875,1.45,3.5359554,3.476506471633911,0
A,1,1875,1.0,3.3085957,4.109805107116699,0
A,1,1217,7.5,3.7318673,4.289800643920898,0
A,1,1881,1.57,2.7357075,3.4864816665649414,0
A,1,1881,1.7,2.744813,3.4920549392700195,0
A,1,1882,1.45,3.2028594,4.269859790802002,0
A,1,1884,1.58,3.7585175,6.810269832611084,0
A,1,1885,0.58,7.9059763,3.0519943237304688,0
A,1,1881,0.76,6.5967855,3.611334800720215,0
A,1,1881,0.82,4.10237,4.482906818389893,0
A,1,1881,0.9,6.30841,3.89184308052063,0
A,1,1891,2.2,5.2479134,3.7680158615112305,0
A,1,1891,4.52,5.191314,3.068603515625,0
A,1,1891,9.4,5.6990027,3.2012479305267334,0
A,1,1891,6.8,5.3418064,3.524442672729492,0
A,1,1893,6.0,3.533953,3.852315664291382,0
A,1,1895,0.92,2.9659865,4.148393630981445,0
A,1,1896,5.8,2.2851758,3.9945037364959717,0
A,1,1899,0.49,1.777137,6.162448883056641,0
A,1,1899,1.51,2.404361,4.119409561157227,0
A,1,1900,2.3,4.1205945,2.4807991981506348,0
A,1,1227,7.0,3.7498584,4.330835819244385,0
A,1,1227,2.35,4.4091015,4.064551830291748,0
A,1,1227,2.0,4.491342,4.130641460418701,0
A,1,1902,0.6,2.0396626,4.2233357429504395,0
A,1,1893,6.0,4.5035753,3.57987380027771,0
A,1,1903,1.8,1.811055,3.929149866104126,0
A,1,1905,3.4,3.2626648,4.249541282653809,0
A,1,1906,2.9,3.1680741,4.595407009124756,0
A,1,1907,2.0,1.2801328,0.8692835569381714,0
A,1,1907,2.6,2.9937453,0.9261695146560669,0
A,1,1907,3.5,3.3073142,1.3707196712493896,0
A,1,1907,4.0,3.402321,1.8587992191314697,0
A,1,1907,4.0,3.4070702,2.3415234088897705,0
A,1,1907,4.0,1.9585286,3.824234962463379,0
A,1,1907,2.0,1.8497462,4.15164852142334,0
A,1,1909,7.3,3.0213447,2.939861536026001,0
A,1,1909,3.37,2.7386563,1.2657405138015747,0
A,1,1911,5.0,2.837309,2.5857982635498047,0
A,1,1913,2.24,3.5572283,4.336636066436768,0
A,1,1026,0.493,0.44143534,1.8225669860839844,0
A,1,1131,3.9,3.3500586,4.988994598388672,0
A,1,1232,5.7,6.5680046,0.8480885028839111,0
A,1,1232,2.4,4.8327985,2.8184657096862793,0
A,1,1911,1.0,2.6326995,2.703885078430176,0
A,1,1911,4.0,2.5188904,2.583594799041748,0
A,1,1911,4.2,2.5188904,2.5874245166778564,0
A,1,1916,3.75,2.5958953,4.742557525634766,0
A,1,1916,3.8,2.8804588,3.4498050212860107,0
A,1,1916,1.56,2.8334951,3.5972366333007812,0
A,1,1916,2.85,3.008857,4.2508063316345215,0
A,1,1917,4.5,2.8152823,2.970787286758423,0
A,1,1131,3.9,3.3112779,5.163464069366455,0
A,1,1131,3.7,3.2326033,5.478984355926514,0
A,1,1919,0.32,6.624084,3.8706934452056885,0
A,1,1919,0.11,5.8270726,3.651611804962158,0
A,1,1919,0.08,5.4694905,3.5985398292541504,0
A,1,1921,2.63,4.664647,2.720672130584717,0
A,1,1921,0.8,3.574219,3.187211513519287,0
A,1,1142,7.2,6.5078773,3.752375841140747,0
A,1,1142,5.47,6.5078773,3.752375841140747,0
A,1,1916,3.642,2.6784782,4.578151702880859,0
A,1,1149,16.86,7.597373,3.7971889972686768,0
A,1,1149,16.95,7.597373,3.7971889972686768,0
A,1,1149,17.0,7.597373,3.7971889972686768,0
A,1,1149,17.1,7.597373,3.7971889972686768,0
A,1,1149,15.8,7.2058992,3.8323934078216553,0
A,1,1149,16.95,7.957246,3.9981017112731934,0
A,1,1924,14.55,10.691402,1.4744622707366943,0
A,1,1925,0.55,3.4575574,3.3290398120880127,0
A,1,1928,6.4,6.4525385,4.678160667419434,0
A,1,1928,6.2,6.4525385,4.678160667419434,0
A,1,1928,8.35,6.4525385,4.678160667419434,0
A,1,1929,2.84,2.1271493,6.50181770324707,0
A,1,1149,14.38,7.5260887,3.7389280796051025,0
A,1,1149,7.51,7.3803267,3.7448673248291016,0
A,1,1149,14.5,7.243319,3.7383456230163574,0
A,1,1149,16.6,7.597373,3.7971889972686768,0
A,1,1149,16.65,7.597373,3.7971889972686768,0
A,1,1938,1.4,4.1351056,2.253525733947754,0
A,1,1938,12.8,6.5469193,1.9102582931518555,0
A,1,1938,7.52,6.5354323,2.728506326675415,0
A,1,1938,6.09,6.0835466,2.5884745121002197,0
A,1,1938,7.2,5.9009166,2.620633363723755,0
A,1,1938,7.0,5.5661316,2.5525763034820557,0
A,1,1938,7.07,5.5440507,2.5572030544281006,0
A,1,1938,6.14,6.360116,3.039250612258911,0
A,1,1938,5.3,5.843777,2.8518729209899902,0
A,1,1938,4.382,5.9886127,2.754382371902466,0
A,1,1938,4.7,6.0039363,2.624742269515991,0
A,1,1938,6.3,6.2489333,2.8665056228637695,0
A,1,1938,2.7,4.1236973,2.2066304683685303,0
